,Unnamed: 0,fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,class
50028,50028,1113,1162252800000,0.0,100.24,7.39,16.51,9.37,9.37,23.71,8.96,14.75,14.76,1.31,1.94,0.73,1.22,2.32,5.53,0.98,4.55,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50029,50029,1113,1162857600000,7.09,99.44,10.52,15.79,14.6,14.6,20.42,10.98,9.44,15.75,2.38,3.2,1.64,1.56,4.87,6.35,3.87,2.48,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50030,50030,1113,1163462400000,3.99,99.56,6.61,11.87,7.44,7.44,20.38,4.07,16.31,11.86,1.51,2.03,0.61,1.42,3.56,5.4,0.8,4.6,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50032,50032,1113,1164672000000,0.08,100.62,10.91,16.78,15.38,15.38,23.15,12.9,10.25,16.71,1.98,2.24,1.25,0.98,4.53,5.81,2.83,2.98,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
50034,50034,1113,1165881600000,2.38,100.92,8.31,13.62,11.25,11.25,20.1,8.64,11.46,13.57,2.39,3.65,1.4,2.25,5.29,6.3,3.43,2.87,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
50035,50035,1113,1166486400000,0.0,100.87,8.82,15.04,12.17,12.18,22.42,8.76,13.66,13.7,1.63,2.35,0.63,1.72,3.25,5.48,0.81,4.67,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
50037,50037,1113,1167696000000,0.0,100.99,4.58,5.59,2.55,2.56,13.36,-0.53,13.88,5.57,1.91,2.6,1.18,1.42,4.18,5.65,2.86,2.79,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
50038,50038,1113,1168300800000,0.0,100.81,4.13,5.82,1.22,1.23,13.22,0.59,12.62,5.84,2.83,4.75,1.89,2.85,5.93,8.27,2.98,5.29,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
50039,50039,1113,1168905600000,2.27,100.9,5.4,7.72,4.03,4.05,14.96,1.54,13.41,7.72,3.13,3.88,1.78,2.09,5.48,6.41,3.79,2.62,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
50045,50045,1113,1172534400000,0.0,99.73,7.3,12.74,9.15,9.15,21.68,6.66,15.02,12.57,1.92,2.4,1.34,1.05,4.42,6.71,2.09,4.62,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50047,50047,1113,1173744000000,0.0,100.73,9.67,18.03,13.55,13.55,25.14,11.95,13.18,17.95,1.68,2.37,0.75,1.63,4.05,6.02,1.31,4.71,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50048,50048,1113,1174348800000,0.0,101.19,7.73,15.56,10.22,10.22,23.63,9.14,14.5,14.7,1.5,2.36,0.55,1.81,2.79,4.63,0.75,3.88,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50049,50049,1113,1174953600000,0.0,100.57,12.39,19.74,17.39,17.39,24.41,16.18,8.23,19.7,1.68,2.36,1.17,1.19,3.66,5.2,2.22,2.98,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50050,50050,1113,1175558400000,4.6,100.14,14.37,21.27,19.68,19.68,26.01,17.57,8.44,21.27,1.59,2.0,1.17,0.83,3.82,5.13,1.92,3.21,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50051,50051,1113,1176163200000,0.54,99.8,6.67,12.1,7.6,7.6,18.9,4.85,14.06,11.89,1.92,2.64,1.34,1.3,3.86,5.49,2.02,3.48,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50052,50052,1113,1176768000000,0.0,99.68,7.33,15.23,9.14,9.15,23.87,7.6,16.28,15.18,2.29,3.16,1.61,1.55,4.94,6.83,3.17,3.66,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50053,50053,1113,1177372800000,0.0,100.47,10.09,19.65,14.12,14.12,26.57,13.3,13.27,19.64,1.83,2.61,0.96,1.65,3.98,5.44,1.51,3.93,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50056,50056,1113,1179187200000,0.0,100.48,9.8,22.72,13.64,13.65,29.69,14.96,14.74,22.56,1.85,2.47,1.13,1.35,3.61,5.69,2.7,2.99,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50058,50058,1113,1180396800000,0.0,100.4,9.63,26.09,13.33,13.33,33.02,19.27,13.75,26.32,2.51,3.09,1.71,1.39,5.01,6.42,3.27,3.15,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50059,50059,1113,1181001600000,3.54,99.38,11.98,26.25,16.62,16.62,32.01,20.57,11.45,26.19,2.15,3.21,1.43,1.78,4.17,5.49,3.09,2.4,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50060,50060,1113,1181606400000,7.42,99.74,14.67,27.72,19.85,19.85,34.27,21.98,12.29,27.91,1.46,2.03,1.09,0.94,2.93,4.88,1.53,3.34,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50062,50062,1113,1182816000000,1.68,100.61,13.42,28.87,18.62,18.62,36.0,21.67,14.34,29.01,1.67,2.27,1.23,1.04,3.4,4.83,2.49,2.34,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50063,50063,1113,1183420800000,3.71,100.31,14.42,24.84,19.73,19.73,30.37,21.03,9.34,25.03,2.29,3.49,1.43,2.05,4.31,5.78,3.3,2.48,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50064,50064,1113,1184025600000,2.97,100.13,16.59,27.29,21.96,21.96,33.33,21.9,11.43,27.39,1.69,2.21,1.15,1.06,3.62,4.24,2.18,2.06,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50065,50065,1113,1184630400000,1.2,100.18,15.49,27.4,20.87,20.87,34.3,21.84,12.46,27.47,1.66,2.73,0.71,2.02,3.32,5.12,1.27,3.85,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50066,50066,1113,1185235200000,6.57,100.05,14.06,24.57,19.24,19.24,29.73,20.12,9.61,24.69,1.95,2.98,1.14,1.84,4.1,4.89,3.06,1.82,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50067,50067,1113,1185840000000,1.77,99.56,15.92,28.37,21.22,21.22,35.07,22.52,12.56,28.58,1.34,1.93,1.03,0.9,3.01,4.8,1.63,3.17,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50073,50073,1113,1189468800000,4.56,99.82,15.88,27.44,21.19,21.19,34.72,21.2,13.51,27.61,1.58,2.33,0.66,1.66,3.38,4.88,1.78,3.1,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50074,50074,1113,1190073600000,0.0,100.48,9.99,21.28,14.04,14.04,29.78,14.72,15.05,21.44,2.25,3.63,1.64,1.99,4.94,6.17,3.46,2.71,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50075,50075,1113,1190678400000,0.0,100.33,13.46,24.93,18.62,18.62,32.33,18.96,13.37,25.01,1.98,2.82,1.42,1.39,4.4,5.34,3.14,2.2,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50076,50076,1113,1191283200000,0.06,100.19,10.45,22.52,14.62,14.62,30.33,15.41,14.92,22.65,2.54,3.73,1.69,2.04,5.35,6.43,3.84,2.59,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50078,50078,1113,1192492800000,0.02,100.02,12.4,21.66,17.35,17.35,25.51,17.27,8.24,21.67,1.96,2.46,1.36,1.1,4.28,5.57,3.34,2.22,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50081,50081,1113,1194307200000,0.0,100.34,5.54,13.08,3.81,3.89,20.0,4.84,15.16,13.1,2.73,4.12,1.79,2.33,5.57,6.93,3.94,2.99,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50082,50082,1113,1194912000000,0.01,100.42,8.53,15.54,11.49,11.49,24.29,8.22,16.07,14.89,1.79,2.2,0.74,1.46,3.56,5.48,1.01,4.47,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50084,50084,1113,1196121600000,0.0,100.89,5.25,8.42,4.54,4.55,15.24,3.92,11.31,8.44,2.2,3.11,1.65,1.46,4.77,6.33,3.48,2.85,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50086,50086,1113,1197331200000,0.0,100.82,10.82,17.52,15.29,15.29,25.04,11.78,13.25,17.41,1.76,2.49,1.22,1.27,4.16,5.01,1.67,3.34,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50090,50090,1113,1199750400000,0.66,100.57,10.33,15.6,14.53,14.53,21.57,11.71,9.86,15.52,2.37,3.15,1.67,1.48,5.21,5.75,3.43,2.32,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50091,50091,1113,1200355200000,0.0,100.56,4.22,4.65,1.47,1.48,10.5,1.02,9.47,4.56,1.79,2.76,1.31,1.44,3.81,4.81,1.93,2.88,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50094,50094,1113,1202169600000,0.5,100.2,11.41,17.22,15.96,15.96,23.55,11.82,11.74,17.16,2.54,3.71,1.72,2.0,5.52,6.5,2.76,3.74,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50095,50095,1113,1202774400000,9.38,99.81,8.65,13.3,11.43,11.43,19.28,7.9,11.38,13.21,2.32,4.04,1.15,2.89,4.73,7.24,2.12,5.12,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50102,50102,1113,1207008000000,2.08,100.38,11.87,18.54,16.62,16.62,25.36,13.22,12.14,18.54,1.8,2.96,0.88,2.08,4.05,4.93,1.86,3.07,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50103,50103,1113,1207612800000,0.01,100.28,10.1,17.16,14.19,14.19,22.39,13.75,8.64,17.24,2.11,2.84,1.5,1.34,4.35,5.44,3.47,1.97,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50104,50104,1113,1208217600000,0.0,100.64,4.91,9.52,3.54,3.55,16.93,1.7,15.23,8.82,2.02,2.45,1.4,1.05,3.53,4.55,2.51,2.04,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50105,50105,1113,1208822400000,0.0,99.96,9.23,18.07,12.67,12.67,26.2,10.38,15.83,17.86,1.9,2.37,1.44,0.93,3.99,6.04,2.31,3.73,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50106,50106,1113,1209427200000,0.0,100.26,5.99,12.85,6.26,6.28,19.12,7.12,12.0,12.95,2.36,3.2,1.61,1.59,5.01,5.96,3.92,2.05,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50108,50108,1113,1210636800000,0.0,100.19,8.22,18.49,10.94,10.94,26.72,10.65,16.07,18.58,1.69,2.52,1.01,1.51,3.88,5.62,1.87,3.75,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50109,50109,1113,1211241600000,2.17,99.03,13.56,24.93,18.53,18.53,31.92,18.12,13.79,24.97,2.99,4.11,2.09,2.02,6.08,7.26,4.28,2.98,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50111,50111,1113,1212451200000,0.38,99.71,15.05,28.46,20.33,20.33,34.8,21.61,13.19,28.26,1.37,2.09,0.55,1.54,2.65,5.25,0.93,4.31,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50112,50112,1113,1213056000000,3.62,99.96,14.48,28.22,19.71,19.71,35.3,22.13,13.16,28.43,1.38,1.88,1.0,0.88,2.88,3.88,2.06,1.82,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50113,50113,1113,1213660800000,1.35,99.63,12.98,27.28,17.92,17.92,35.21,19.13,16.08,27.44,2.13,3.36,1.31,2.04,4.59,5.73,1.98,3.75,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50115,50115,1113,1214870400000,0.0,100.1,8.64,24.83,11.59,11.6,33.07,17.08,15.99,24.65,1.63,2.43,0.98,1.45,3.23,5.02,1.74,3.29,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50116,50116,1113,1215475200000,1.18,100.22,15.43,27.22,20.83,20.83,33.17,21.75,11.42,27.4,1.43,2.4,0.53,1.87,3.15,5.03,0.67,4.37,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50118,50118,1113,1216684800000,12.74,100.0,16.66,28.21,22.03,22.03,34.78,23.15,11.63,28.3,1.43,2.08,0.77,1.31,2.86,3.71,1.98,1.73,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50119,50119,1113,1217289600000,0.77,99.78,17.25,28.56,22.57,22.57,34.62,23.5,11.12,28.77,1.63,2.31,0.9,1.41,3.2,4.33,2.17,2.16,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50120,50120,1113,1217894400000,0.0,100.15,15.72,29.17,21.07,21.07,36.29,23.09,13.2,29.34,1.26,1.7,0.86,0.84,2.84,4.94,1.33,3.62,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50124,50124,1113,1220313600000,0.06,99.95,16.94,25.61,22.31,22.31,30.12,21.79,8.32,25.62,2.49,3.57,1.39,2.18,5.13,6.16,3.87,2.3,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50125,50125,1113,1220918400000,5.79,99.97,17.22,25.87,22.57,22.57,31.64,22.12,9.52,25.87,1.42,1.9,1.12,0.78,3.24,4.66,1.94,2.73,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50126,50126,1113,1221523200000,0.0,100.1,11.7,20.53,16.42,16.42,26.45,16.15,10.29,20.64,1.65,2.46,1.15,1.31,3.35,4.1,2.16,1.93,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50127,50127,1113,1222128000000,0.0,100.61,10.28,20.61,14.43,14.43,27.92,15.42,12.5,20.64,2.25,3.15,1.64,1.51,5.19,6.88,3.63,3.25,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50128,50128,1113,1222732800000,0.0,99.63,10.5,22.55,14.55,14.55,30.99,16.31,14.68,22.57,1.78,2.26,1.03,1.22,4.21,6.42,1.53,4.89,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50129,50129,1113,1223337600000,9.6,100.33,12.72,21.21,17.58,17.58,24.98,18.08,6.89,21.23,2.4,3.24,1.85,1.38,5.02,6.86,3.73,3.13,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
50130,50130,1113,1223942400000,0.01,100.65,11.2,20.8,15.82,15.82,27.9,15.64,12.27,20.56,1.91,2.73,1.22,1.51,3.81,4.68,2.87,1.81,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
